m_max,r_max,sampleweight
0.0101244167797267,28.7298302096315,0.000147232440599037
0.0683374653756619,60.4742431174964,7.2427114113231e-05
0.0819156137062237,27.7113704010844,4.13531293420626e-05
0.0530186052410863,13.9275821775664,0.000108822466206164
0.0165965631813742,33.2404853159096,0.000162044134640477
0.0228367291600443,21.1297084495891,0.000176323788617494
0.021868319795467,13.5344723961316,0.000173482815380326
0.0213808327284642,46.9581156724598,0.000172993073732033
0.0480074180243537,5.79727132688277,0.000144771244463618
0.0408731248462573,63.432061325293,0.000135280050948514
0.0355736966570839,33.881791443564,0.000147407945477079
0.0690203596046195,17.3718214267865,7.12449789662179e-05
0.036559638553299,19.3419217609335,0.000145204460249706
0.0372537018568255,19.1961323551368,0.000143621737010081
0.0195537219638936,34.3117078195792,0.000168811677956166
0.0180703715933487,32.9836390609853,0.000165416987774378
0.0249961204640567,39.4214419776108,0.000171615034215253
0.0414224486914463,18.4301287028939,0.000134128467701888
0.0138193760765716,21.0294514591806,0.00015568677102434
0.084735406821128,29.4248452095781,3.48999513256492e-05
0.0804753081593663,55.7388494280167,4.46493102011374e-05
0.0888193185278215,29.5663182949647,2.55538013874464e-05
0.0686087212804705,42.8293701796792,7.18063371376149e-05
0.0395993803930469,67.4826925829984,0.000138195051932288
0.0159118864778429,30.5227502726484,0.000160477232221918
0.0211522715352476,43.0270884430502,0.000172470004837484
0.0434369462891482,20.9296204149723,0.000129421135520669
0.0441194437607192,19.8498452838976,0.000127895962428466
0.0849530920130201,55.5228556436487,3.4401772474374e-05
0.085908386381343,61.2158639414702,3.2215553710919e-05
0.0169617043854669,65.0010735553224,0.000162879770836155
0.0608062230120413,29.7596838709433,8.96625798643581e-05
0.0202195180533454,54.8824198567309,0.000170335371543882
0.0247482946608216,42.4216995004099,0.000172182190726447
0.028516077902168,29.9999800615478,0.000163559509915166
0.0354578418028541,30.2403302956373,0.000147673082658406
0.0343975796876475,54.9324916221667,0.000150099523143462
0.0608525823126547,7.86006474285387,0.00010132892703331
0.0213192173163407,12.4156169546768,0.000171903538371028
0.0168157433066517,49.7013498120941,0.000162545734689998
0.0507844823342748,5.45970724546351,0.000143253513435243
0.0435814551194198,13.693815744482,0.000130268468087407
0.0793859753827565,16.31959025166,4.78431075680324e-05
0.0243711796985008,63.4533571673092,0.000173045229213791
0.0228696594573557,16.6622859064955,0.000176224072310909
0.0459682498453185,20.3473125200253,0.000123648746980755
0.0961962141585536,62.1996103832498,8.67156259411122e-06
0.0953449154668488,26.0810153349303,1.06197842468539e-05
0.0999853568780236,33.0583864520304,0
0.0534388528275304,55.5357008159626,0.000106523019398795
0.0208985655545257,8.53126947884448,0.000168747446283047
0.069443579162471,34.3206943687983,6.98957407529089e-05
0.0798983327927999,69.3158082861919,4.59697349982113e-05
0.0657447196403518,53.1047412671614,7.83606876413088e-05
0.060198450605385,26.6955045133363,9.10534845775041e-05
0.0982180319866166,10.9522661694791,1.09730575819148e-05
0.0139129400136881,19.8766300431453,0.000155888631027547
0.0766139714582823,9.55776823684573,6.20604218463717e-05
0.0619400091492571,15.6175606464967,8.78395687009173e-05
0.0823719741986133,11.0381251038052,4.59798265920594e-05
0.0216460142470896,13.6315714975353,0.000172998910938031
0.0216537840827368,56.6771005780902,0.000173617730792735
0.0662875006138347,53.4981874015648,7.71185177007931e-05
0.0367441050475463,57.8015397209674,0.000144729432058617
0.075876216206234,19.9276331847068,5.52474520464517e-05
0.068309960369952,50.2951928507537,7.24900601135066e-05
0.0576945971744135,8.84429842350073,0.000104737442789306
0.0565352997509763,16.56969559961,9.98892496318023e-05
0.0717064054775983,34.1871066379827,6.47171973503597e-05
0.0375545492535457,25.8026421419345,0.00014287470707683
0.0866773849260062,49.2009921651334,3.04556783225989e-05
0.0178005587169901,57.354582878761,0.000164799513211064
0.0198742335150018,7.14714983245358,0.000163542055946336
0.0195882674329914,55.3596449096222,0.000168890736260327
0.0465924785682,66.6009069769643,0.000122191144705197
0.0444548431225121,15.0440725241788,0.000127816490769343
0.0641323952912353,20.700978517998,8.20738513924492e-05
0.0450673001329415,16.6928765014745,0.000126024410375934
0.0111971944593824,42.4305942619685,0.000149687523314951
0.0353364872466773,5.16357375308871,0.00017140993838709
0.0185874035907909,18.062800145708,0.000166534418550148
0.0504357250896283,42.702821783023,0.00011339576399707
0.0554210653249174,55.4694511159323,0.000101986668825986
0.014433137436863,43.5906061704736,0.000157093072315787
0.058179368651472,27.0894839393441,9.56742119668504e-05
0.0413377707032487,46.6333157964982,0.000134216695479665
0.0725425312272273,14.1067286720499,6.4526111636082e-05
0.0457467589969747,18.9919947972521,0.000124206625426653
0.091155836104881,44.6837658493314,2.0206613402786e-05
0.0307332942797802,35.6020473851822,0.000158485346172439
0.0704347054543905,24.353317071218,6.76275195970027e-05
0.0970365441031754,14.4070232100785,8.81793097197054e-06
0.0658986797789112,44.2350379214622,7.80083454158087e-05
0.0372875015670434,24.4585360283963,0.000143485853423263
0.0165439587761648,42.5622003478929,0.000161923747939243
0.0581123033049517,34.8859919898678,9.58276929500973e-05
0.0531841333699413,16.8390346923843,0.000107485880482772
0.0241554612992331,15.2171350480057,0.000173907221143425
0.0612340550054796,56.6068209381774,8.86834739859228e-05
0.0530873254477047,12.6878098188899,0.000109463385436184
0.0242651620344259,23.3899632142857,0.00017328785370122
0.0809541631233878,59.5946879289113,4.35534367803034e-05
0.0509451874322258,51.3358237000648,0.000112229844706018
0.0917179722967558,43.7370263156481,1.89201484857456e-05
0.0254056726163253,44.5841313351411,0.000170677762281499
0.0179626579140313,63.0462631990667,0.000165170481907063
0.0277644652267918,28.2378103781957,0.000165279597239289
0.0318547059618868,14.9050052894745,0.000156476982819147
0.044187701663468,57.2141915559769,0.000127694546133468
0.0679455610900186,28.8990617450327,7.33239983943095e-05
0.0309144531493075,48.1673619523644,0.000158070758865259
0.0141518906597048,66.4228850440122,0.00015644943094013
0.0314662292040885,61.1709524132311,0.000156808003421296
0.0239649055618793,47.458472517319,0.000173974999314024
0.0658168340148404,18.6966386321001,7.83281968601473e-05
0.0559291205136106,5.06694388110191,0.000139081897261949
0.0300736379134469,8.85514743742533,0.000164128335844881
0.0454975021095015,21.2398898275569,0.000124697029968344
0.099290540816728,25.0327148055658,1.59010663176104e-06
0.0265603961399756,14.851990340976,0.000168510892984822
0.0241702782409266,46.4647345838603,0.000173504998004143
0.0193595937127248,59.0272431273479,0.000168367409844372
0.0477918824343942,52.2911497764289,0.000119446274302749
0.013533750991337,64.4616151216906,0.000155034800449014
0.0439115312602371,25.0643481779844,0.00012832657008072
0.0974071353464387,38.2218460540753,5.90033446820144e-06
0.0619183693802916,33.863563882187,8.71174007671072e-05
0.0775386835308746,62.8406402398832,5.13698605120364e-05
0.0121074750949629,26.5453286713455,0.000151770726850432
0.0150857341033407,16.5426404564641,0.000158464477662504
0.0557800531433895,65.2261186018586,0.000101165114831092
0.0273640457028523,59.9788311379962,0.000166195968889241
0.093280009815935,7.67265334841795,3.59639782641088e-05
0.0392350564873777,6.58298461232334,0.000154545496400586
0.062213104441762,26.1214817222208,8.64428910630817e-05
0.0366725642047823,53.2706966868136,0.000144893155344329
0.0656197169027291,52.366043649381,7.86467600180922e-05
0.0866509133251384,65.0452509336174,3.05162593460352e-05
0.0427611509873532,52.4588606180623,0.000130959248573426
0.0794108085939661,7.39843248389661,6.79405553322786e-05
0.057297150711529,17.8929031081498,9.79231135921837e-05
0.0285027199145407,11.7146413109731,0.000165193574995027
0.0628951846202836,31.9619559694547,8.48819308670299e-05
0.0181893921876326,49.6080716652796,0.000165689369843287
0.0804643009183928,68.9611564145889,4.46745005901399e-05
0.0698288510157727,10.8589318906888,7.4070364879368e-05
0.0193686392530799,63.5848562559113,0.00016838811082483
0.0186640494735912,25.5001060478389,0.00016677563675659
0.0605866725323722,14.3820083409082,9.14691341936154e-05
0.0916499218042009,40.481963296188,1.90758840041566e-05
0.0171739653754048,54.0081519854721,0.000163365536244535
0.0719203695654869,12.5522621150594,6.72721758245852e-05
0.0468753967806697,17.2826303355396,0.000121814686969601
0.0104602776700631,69.2283686518204,0.000148001067950681
0.0414113904675469,54.2007448046934,0.000134048214521955
0.0741083437460475,23.9426486357115,5.92202922232386e-05
0.0681418316927739,14.8270329809748,7.41080917798575e-05
0.0847049818956293,18.7082296202425,3.51392703221833e-05
0.0874347190675326,6.90508166328073,5.85632144241134e-05
0.0678675524774008,15.1590151619166,7.45655862611616e-05
0.0260291649680585,26.2168762669899,0.000169250882019844
0.0148056636634283,23.0141008715145,0.000157945609348771
0.0802612002170645,25.1708679622971,4.51393024133669e-05
0.0153345552785322,58.5612804885022,0.000159155993091328
0.0689053138974123,43.2780849409755,7.11275763642224e-05
0.0648721348750405,17.3041507357266,8.07285022466075e-05
0.0477561838459224,23.059317440493,0.000119527971553915
0.0445589543855749,50.8515598578379,0.000126844923552233
0.0521731471014209,53.666799714556,0.000109419623523334
0.0476329355244525,56.7038619855885,0.000119810028898642
0.0903883615788072,11.2591530894861,2.78010808207391e-05
0.0956494988664054,53.5673924675211,9.92273633656784e-06
0.0352836420712993,20.1522095012479,0.000148099389628929
0.0111490937764756,19.7894356551114,0.000149565473174564
0.0981760188704357,14.5048732450232,6.1591595182691e-06
0.0786994534451515,68.0078756669536,4.87134050248118e-05
0.0565634400211275,46.8640966108069,9.93723113268052e-05
0.089742692031432,44.1047742054798,2.34406344451829e-05
0.094631639982108,16.1393818049692,1.31451304781992e-05
0.0377066604071297,43.1963772454765,0.000142526596306869
0.0682816929463297,33.7829588039313,7.25547509292037e-05
0.0229549445887096,6.03945601265878,0.000165293936420368
0.0133227133611217,42.9996076866519,0.000154551834734705
0.0876808965066448,47.7438813820481,2.81591130756081e-05
0.0129744709539227,21.9896240299568,0.00015375487192398
0.0625408896198496,13.997951002093,8.7233900707684e-05
0.0163532723649405,17.0967098663095,0.000161383608232118
0.051409707099665,42.4570522177964,0.000111166778025606
0.0606050432333723,63.0215324251913,9.01229856005775e-05
0.0898836047737859,41.3673830428161,2.31181515628804e-05
0.0952556200348772,53.0653954157606,1.0824139422955e-05
0.0775767703750171,38.9135029574391,5.1282697668764e-05
0.0597436423785985,5.56895072455518,0.000126865934798363
0.0180539518641308,67.7839927596506,0.000165379410749644
0.0862692109681666,56.8101074662991,3.13897962185824e-05
0.0571105990721844,11.4203344762791,0.000101636665334116
0.0113339331187308,16.5343107981607,0.000149908426558477
0.0549024122674018,26.1260555020999,0.000103173621333677
0.0590578655083664,65.8616632188205,9.36637465272285e-05
0.0765316148172133,40.6860487780068,5.36745663607267e-05
0.0215711586340331,15.1115457469132,0.000173083375135036
0.0137214968842454,56.8715899134986,0.000155464462349521
0.0204581630323082,7.287698200671,0.000165156497853863
0.0445573713164777,39.4658417196479,0.000126848546451602
0.0948028834583238,64.8972998792306,1.18602401594234e-05
0.0203767131874338,62.3873444646597,0.00017069511715012
0.0746948908478953,5.63934070640244,0.000100322504465848
0.0618163632950746,22.4113791889977,8.73508446404125e-05
0.0273179219546728,9.7240907617379,0.000169205921829163
0.0935659836092964,63.0713684484363,1.46909212019649e-05
0.0464544366905466,59.9835383088794,0.000122507057530683
0.0344029226899147,29.6518838114571,0.000150087295528397
0.0304045151756145,44.6228502306622,0.000159237766651815
0.0272366575174965,13.1419762072619,0.000167399329829666
0.096652084288653,57.0807407272514,7.62829062981445e-06
0.0897168816579506,53.7600382405799,2.34997022306403e-05
0.0122546830866486,36.0585615853779,0.00015210761659272
0.0613210781035014,24.5505665137898,8.84843191117209e-05
0.0635719584045001,45.7878146925941,8.33331145076641e-05
0.0914707838743925,49.8315353004728,1.9485846332398e-05
0.0908488655393012,34.2988994834013,2.09091244114892e-05
0.0972804008657113,34.4039599271491,6.19036998911587e-06
0.0150243081641384,10.8284732338507,0.000157348816551987
0.0748315383540466,54.9226655147504,5.75652404673982e-05
0.012745746166911,62.3625571804587,0.000153231428640303
0.0346579950884916,52.1660311031155,0.000149503554974387
0.0114680835721083,12.0020598790143,0.000149719298553903
0.0996418650820851,5.29216638882645,6.43013707704527e-05
0.0877228887518868,35.4833927575965,2.80630126090798e-05
0.0140762930805795,44.2666332318913,0.000156276423696043
0.0360950685315766,10.3029542963486,0.000149391492430913
0.0182824368658476,26.0696257953532,0.000165902305277744
0.042724786750041,48.8274850952439,0.000131042469181196
0.0101229596277699,37.7748027665075,0.000147229105864682
0.0689129705773667,38.6385243339464,7.11100538309205e-05
0.0631162781454623,16.8863753019832,8.48174517708043e-05
0.065288337606471,18.3681646315381,7.95822656976291e-05
0.0486618986073881,13.5038226423785,0.000118861186077518
0.0282361467694864,25.2613520261366,0.000164200140400425
0.0788880769023672,8.74337782268412,5.94685563170496e-05
0.0886215175362304,18.6330261058174,2.61900879746168e-05
0.0719323922111653,63.8785024161916,6.4200020181103e-05
0.0903004751447588,43.0735201202333,2.21641316741739e-05
0.0127200725441799,5.8296809066087,0.000146410327784219
0.010411794311367,18.5836814832874,0.000147867782299579
0.0673575724684633,24.7392889205366,7.46696273436342e-05
0.0845946734305471,59.584578165086,3.52220237562369e-05
0.0382434482150711,35.8216934255324,0.000141298141898857
0.062584058328066,35.9459601913113,8.55939523762158e-05
0.0594170929654502,44.726705357898,9.28416441124477e-05
0.0831268973485567,67.6490059669595,3.85810717286764e-05
0.0471855848655105,6.45981481880881,0.000140501706700512
0.0552457452472299,33.3075632841792,0.000102387893889339
0.0856886985851452,38.1312710803468,3.27183155800096e-05
0.0112237440329045,44.0298217034433,0.000149748282781059
0.0489565465180203,36.9433978712186,0.000116780906896454
0.0747825193707831,8.69350680964999,6.84298908435686e-05
0.0900423321407288,56.5317004185636,2.27548993974839e-05
0.0582965253619477,34.0216442232486,9.540609544989e-05
0.0354623614507727,63.8372525572777,0.000147662739313557
0.072908259248361,14.4151004788,6.35169809925886e-05
0.0675891370652244,55.2724058006425,7.41396850732955e-05
0.0482154012890533,19.6770833211485,0.000118533240411456
0.0709508665301837,60.952227805974,6.6446270061485e-05
0.0949114991771057,24.1683494078461,1.16116699487311e-05
0.0316686468431726,53.6916382878553,0.000156344764805751
0.0458671139902435,29.6078172593843,0.000123851162499982
0.0698887883289717,39.711163318716,6.88768667118374e-05
0.0190541023435071,57.609729571268,0.000167668284019283
0.0695219022012316,45.3757111460436,6.9716496215699e-05
0.0372352331713773,16.2527697125915,0.000143942532474079
0.0431586078437977,16.9066448626108,0.000130348816712389
0.0186566351144575,55.2083063381724,0.000166758668781487
0.0725338072585873,62.6489912066609,6.28236644682493e-05
0.0373278792900965,11.8310674582608,0.000145417310283625
0.0326827887934633,48.3766980364453,0.000154023871650665
0.0884153172071092,13.6114060436375,2.89489714938143e-05
0.0984530864935368,8.71740439673886,1.75690524175136e-05
0.0495641273772344,7.00821897014976,0.000131470102556986
0.0278023764071986,56.2241895089392,0.000165192836407551
0.0169936664262787,37.5158643280156,0.000162952916890039
0.0897201846935786,57.4161575222388,2.34921431381701e-05
0.0124425365612842,63.4994182584342,0.000152537524697119
0.093977359936107,68.9518169406802,1.37494745920646e-05
0.0591513979923912,8.67738110246137,0.000101992714692887
0.0832807910814882,63.8695294421632,3.82288814743745e-05
0.0487084534787573,68.1719202990644,0.000117348674985019
0.0480111429840326,7.38320305710658,0.000131666301073414
0.0408070880430751,21.6472878679633,0.000135431178080613
0.0778774262033403,12.2797525115311,5.42299154943198e-05
0.0483263696404174,63.6141407117248,0.000118223084888699
0.0874312545545399,43.7404538167175,2.87304258959645e-05
0.0895172417815775,12.0320692379028,2.85022651426007e-05
0.0870086975861341,21.3315556594171,2.96974597272006e-05
0.0387804308184423,15.222509506857,0.000140659065792123
0.0867434692126699,29.1802070010453,3.030444252318e-05
0.0901242341473699,44.1851977061015,2.25674642888717e-05
0.0897304965928197,64.4814872031566,2.34685440588128e-05
0.0688644636445679,5.028191403253,0.000118889143676174
0.074648324912414,59.0255710936617,5.79845297222043e-05
0.0114640630455688,46.4757009467576,0.000150298259785136
0.0108127886871807,54.9778752401471,0.000148807799598539
0.0243751461617649,13.3558286225889,0.000173778107626877
0.0154754603095353,26.1140764178708,0.000159478458325981
0.04522517694626,19.2440031236038,0.000125389444965898
0.0645290626143105,28.8699563243426,8.11427538696726e-05
0.0771482038544491,12.5683918176219,5.55099968984572e-05
0.0291441898769699,40.8239284483716,0.000162122057512643
0.0270153838233091,68.184679041151,0.000166993891674546
0.0142924246028997,19.2731854401063,0.000156749538636205
0.0206162173114717,63.5075836977921,0.00017124322925803
0.0218763485481031,36.4558768610004,0.000174127076002334
0.0387730660801753,31.1403073533438,0.000140086096112191
0.077995647478383,21.0407505277544,5.03329905801085e-05
0.0103495978238061,61.9057210651226,0.000147747773924622
0.0416893362207338,14.5920893352013,0.000134241047668051
0.042215193042066,67.6378725399263,0.000132208689105709
0.0338708942732774,33.0697155464441,0.000151304857931896
0.0495876008132473,64.6266914834268,0.000115336720908625
0.0565302196261473,27.4796041974332,9.94483371605621e-05
0.0191286454163492,46.3233309332281,0.000167838877995273
0.0537345640454441,41.4927819522563,0.000105846275732545
0.038489108637441,20.9235383209307,0.000140743611705057
0.0529118473501876,69.0669053490274,0.000107729086660589
0.0682749592815526,68.2532332697883,7.25701611156035e-05
0.0201156514580362,11.4087805815507,0.000168854766338372
0.0240408605872653,11.6604216059204,0.000175176777783066
0.0252653825865127,67.2471397486515,0.000170998820068158
0.0976150442217477,19.4156190799549,5.55959601357476e-06
0.0601880079694092,29.407839702908,9.10773828516563e-05
0.0163977823872119,15.6467773171607,0.000161388176115212
0.0914943429734558,43.5590078937821,1.9431930653493e-05
0.0935102156852372,51.9938291888684,1.48185477074902e-05
0.0904337176703848,37.3894513200503,2.18592023044708e-05
0.0729601514013484,52.0688987825997,6.18479635790776e-05
0.0362264640210196,20.7804004359059,0.000145925100078268
0.018274655463174,13.4880250098649,0.000165353925743476
0.0526523220445961,53.7071105698124,0.000108323017820962
0.0994003121904098,47.9590285406448,1.33889167143991e-06
0.0649303184007295,45.9251024120022,8.02244684088738e-05
0.098765884200111,36.4735986897722,2.79079845791778e-06
0.013395898041781,8.65309031913057,0.000152771572703619
0.0652991375839338,14.8212777660228,8.05650450313665e-05
0.0241847632802092,62.3485815443564,0.000173471848573225
0.0647518331906758,64.3910964555107,8.06329369690973e-05
0.0241057785111479,45.549820488086,0.000173652607499347
0.0492132329987362,47.8227218973916,0.000116193472468832
0.0280405542207882,61.9390270311851,0.000164647759599423
0.0569123276253231,65.867089087842,9.85738719641108e-05
0.061744692909997,17.3399928561412,8.78612628085099e-05
0.0745166693534702,54.087049147347,5.82858272728025e-05
0.0827719019562937,64.0168237267062,3.93934889408367e-05
0.0554755647107959,44.9002244893927,0.00010186194540674
0.0985479277279228,40.425893808715,3.28959814198891e-06
0.0301003790763207,61.0937335051131,0.000159933790902526
0.0920958046871237,68.5799033590592,1.80554681435872e-05
0.0250721008237451,40.9433704067487,0.000171441150966788
0.0954642592463642,35.1696805586107,1.03466625592044e-05
0.0813544353353791,64.6580068452749,4.26374022580009e-05
0.0643075325596146,31.9537717185449,8.16497318005649e-05
0.0470389212365262,11.9028107670601,0.000123661545171972
0.0240778000326827,13.5935092356522,0.000174393226347989
0.0184371902048588,49.8831264278851,0.000166256462765397
0.0959273134428076,39.5795208809432,9.2869496515084e-06
0.0233206720440649,54.2070720542688,0.000175449346333535
0.0557545043691062,11.8507682532072,0.000104227467440469
0.0962079801084474,30.917590217432,8.64463587782297e-06
0.0879463424952701,15.4619959078264,2.87412209493814e-05
0.0567578198132105,46.9696268136613,9.89274675563614e-05
0.0759787442954257,39.980098742526,5.49398265240574e-05
0.0388129747309722,55.4120521224104,0.000139994764011752
0.0860844266740605,8.52340998826549,4.47826307551234e-05
0.0343125093844719,40.5520507344045,0.000150294208990236
0.0536556885554455,64.7331969207153,0.000106026784570375
0.0557755902200006,10.0082409929018,0.000106591796020848
0.0330362532101572,32.5402925233357,0.00015321495812033
0.0300698517658748,37.299183672294,0.000160003653534514
0.010502522776369,60.7169056893326,0.00014809774709706
0.0389334562490694,24.9614601733629,0.000139719038576485
0.0533033903758042,55.3427510010079,0.000106833029133519
0.0323161510843784,45.0232340896037,0.000154862932641257
0.0470224471506663,15.4711947869509,0.000121840194387185
0.018673340792302,31.4376669563353,0.000166796900207916
0.0750720510515384,68.3757737162523,5.70148202099975e-05
0.0970479615754448,33.2752662256826,6.72231402081455e-06
0.0907968846848235,57.0999371062499,2.10280840988568e-05
0.070757146247197,7.79002523398958,8.13019979473456e-05
0.0242069698334672,42.4444326327648,0.000173421028234475
0.0630796154914424,67.1631408878602,8.44598554895777e-05
0.0662232275516726,14.4500069704372,7.86555382144399e-05
0.069633457348682,56.8351533147506,6.94611990375693e-05
0.0837627788237296,61.4306457806379,3.71258386000681e-05
0.0339000826794654,14.15463076788,0.000152029683021331
0.0990409340686165,62.7082172362134,2.16133888676162e-06
0.0390915104653686,10.7705455494579,0.00014226679166315
0.043097296548076,46.8929963000119,0.000130189969745378
0.0577345152758062,26.8888633244205,9.66922717703163e-05
0.0274626530101523,14.2291444144212,0.000166594996755734
0.0227999659860507,50.5088668060489,0.000176240801195375
0.0935116990935057,28.9048090297729,1.48151528848072e-05
0.0708882837835699,50.8103993954137,6.65894924853288e-05
0.0688171108788811,68.8782242580783,7.13294315206019e-05
0.0490844103135169,8.76017248257995,0.000123416284465689
0.0619626848795451,52.9787375580054,8.70159834666471e-05
0.0210279301088303,22.3506799107417,0.000172185445890501
0.0745585203007795,53.0180825165007,5.81900501706758e-05
0.0541767570679076,53.8705907040276,0.000104834304224249
0.0779336277232505,61.887133223936,5.04660193165672e-05
0.0854490202642046,50.3226904664189,3.3266826342565e-05
0.0729879827564582,25.9142567089293,6.17842707187708e-05
0.0344151493930258,50.9681417490356,0.000150059314365059
0.0747135866829194,9.12490310845897,6.7343455366309e-05
0.0809475477063097,45.026813611621,4.35685763534275e-05
0.0430690179136582,25.7726983889006,0.000130254686217305
0.068543082010001,43.7836949306075,7.19565545046155e-05
0.0299667242448777,21.9610226922669,0.000160239663846004
0.0198754927911796,27.7198677742854,0.000169548059791411
0.0845223433268257,58.0991803621873,3.53875532884544e-05
0.0962469732877798,69.2101025138982,8.55539886028143e-06
0.0193606149009429,5.55349596776068,0.00015704272064592
0.0738679183460772,52.1998362033628,5.9770512697739e-05
0.0102260720194317,32.5632636225782,0.000147465081552251
0.0264652546867728,38.5385105316527,0.000168252878098522
0.0711172476224601,52.9745248751715,6.60655021245218e-05
0.0485204726620577,41.5066127409227,0.00011777887451541
0.0494315918860957,24.1443155542947,0.000115693751846014
0.025266955178231,17.6481694949325,0.000171114179378498
0.017097680689767,7.78572671115398,0.000159697575333738
0.0753345892531797,23.0453262769152,5.64139939499625e-05
0.0285371889197268,26.8390795134474,0.000163511196741517
0.0908096175501123,68.5568980115932,2.09989445687495e-05
0.0950282592349686,54.0650703839492,1.13444611827357e-05
0.0878050066973083,15.4172415763605,2.90900533529765e-05
0.0951250986731611,36.0851229669061,1.11228413304271e-05
0.0653702159551904,54.240777088562,7.92177501454251e-05
0.03129148875596,37.155341723701,0.000157207901985655
0.0665051178704016,17.7780639566481,7.69089106794546e-05
0.0171742081781849,15.0857053184882,0.000163087991563106
0.0828029826609418,60.5664595845155,3.93223598502274e-05
0.042092008611653,60.9334649250377,0.000132490600233906
0.0143964922381565,58.6572212795727,0.000157009208719749
0.0862187414756045,41.9450490397867,3.15052971105379e-05
0.0264746824000031,14.5255984144751,0.000168771333859338
0.0809326353785582,39.8904474719893,4.36027036463523e-05
0.045040151483845,57.753805067623,0.0001257436900895
0.0210974699817598,58.7666469567921,0.000172344589898933
0.0688081958447583,58.0328438233119,7.1349833833776e-05
0.0117463002284057,17.1448769583367,0.00015087137246983
0.0977584814885631,28.6929978721309,5.09626867042195e-06
0.0308793471194804,48.8381888077129,0.000158151100028846
0.0932656928966753,63.2354328758083,1.53781451741694e-05
0.0162684754794464,8.98702481528744,0.00015913929671518
0.0829121859511361,32.7480764803477,3.90724449653811e-05
0.072493884714786,52.7798387978692,6.29150283632303e-05
0.014733345231507,9.99617385910824,0.00015634369439006
0.042610717471689,58.8277427910361,0.000131303520020535
0.0301671954803169,12.7132937056012,0.000160982832490581
0.0297826338885352,12.4823140003718,0.000161954509613314
0.0837795527721755,21.7872614017688,3.70874509343959e-05
0.068765978901647,26.7158190521877,7.14464485278704e-05
0.0844223801419139,49.2487635184079,3.56163219253851e-05
0.0538237271900289,13.8084820657969,0.000107054508448596
0.0190550770121627,40.6901525112335,0.000167670514576662
0.0467301961709745,69.1963623324409,0.00012187597399214
0.0383408358716406,15.1513183163479,0.000141677951528124
0.0106472090934403,23.2242550083902,0.000148428865914134
0.0361940479744226,33.7555551400874,0.000145988253563391
0.0899052981450223,6.67344757937826,5.72349375076493e-05
0.0930779872997664,21.3552521157544,1.5807714856118e-05
0.0485917585482821,23.3657086919993,0.000117615734705106
0.0823974949773401,48.9939697051887,4.02503301300022e-05
0.0542208970920183,32.4942168279085,0.000104733288503723
0.0689502516272478,20.0084883975796,7.10866003912727e-05
